Id;Description;Serial;Date;Parent_Id;Parent_description;Has_image;Downloadable;Main_url;Media_url
23035816;Sample description419;11-EBG;2018/June/12;3952867;Sample description811;false;false;http://main.url.com;http://media.url.com
91083111;Sample description536;208-BEB;2018/June/12;54810458;Sample description310;false;false;http://main.url.com;http://media.url.com
44570423;Sample description701;385-BBJ;2018/June/12;12420337;Sample description648;true;false;http://main.url.com;http://media.url.com
69173710;Sample description77;177-FBA;2018/June/12;91251195;Sample description590;false;false;http://main.url.com;http://media.url.com
33673457;Sample description556;190-GHE;2018/June/12;1589452;Sample description551;false;true;http://main.url.com;http://media.url.com
57216408;Sample description694;602-GIH;2018/June/12;66010289;Sample description449;false;true;http://main.url.com;http://media.url.com
24892459;Sample description948;850-ICH;2018/June/12;36466918;Sample description422;true;false;http://main.url.com;http://media.url.com
83178192;Sample description640;351-CBE;2018/June/12;23249856;Sample description172;false;true;http://main.url.com;http://media.url.com
57545263;Sample description139;5-CID;2018/June/12;29206626;Sample description223;false;false;http://main.url.com;http://media.url.com
8858325;Sample description702;402-CCG;2018/June/12;32936668;Sample description424;true;false;http://main.url.com;http://media.url.com
63253778;Sample description284;183-GCI;2018/June/12;92325550;Sample description781;false;false;http://main.url.com;http://media.url.com
11355851;Sample description223;683-IID;2018/June/12;83882901;Sample description593;false;true;http://main.url.com;http://media.url.com
63498022;Sample description510;876-CDH;2018/June/12;7894728;Sample description545;true;false;http://main.url.com;http://media.url.com
1822231;Sample description841;382-BCJ;2018/June/12;22713690;Sample description269;false;false;http://main.url.com;http://media.url.com
8953440;Sample description530;291-EDA;2018/June/12;6759006;Sample description796;false;true;http://main.url.com;http://media.url.com
21446240;Sample description268;81-HGI;2018/June/12;93741345;Sample description974;true;false;http://main.url.com;http://media.url.com
55860157;Sample description16;515-BEG;2018/June/12;14276199;Sample description343;false;false;http://main.url.com;http://media.url.com
2894747;Sample description185;168-GAI;2018/June/12;78010595;Sample description1;false;false;http://main.url.com;http://media.url.com
88796859;Sample description63;780-GCE;2018/June/12;35526486;Sample description226;false;true;http://main.url.com;http://media.url.com
66301756;Sample description337;736-DEE;2018/June/12;39334093;Sample description453;false;false;http://main.url.com;http://media.url.com
87325409;Sample description739;374-IDC;2018/June/12;26231208;Sample description381;true;true;http://main.url.com;http://media.url.com
97172036;Sample description418;783-BJH;2018/June/12;94064103;Sample description643;false;true;http://main.url.com;http://media.url.com
16502978;Sample description507;863-BBC;2018/June/12;91930959;Sample description916;true;false;http://main.url.com;http://media.url.com
51949200;Sample description124;826-AIB;2018/June/12;93751543;Sample description428;false;true;http://main.url.com;http://media.url.com
25668740;Sample description366;117-GHF;2018/June/12;21550822;Sample description841;false;true;http://main.url.com;http://media.url.com
24655019;Sample description328;608-IIA;2018/June/12;76298035;Sample description721;true;false;http://main.url.com;http://media.url.com
32209888;Sample description149;982-AFA;2018/June/12;47491598;Sample description792;false;true;http://main.url.com;http://media.url.com
56068501;Sample description833;859-ECD;2018/June/12;80548129;Sample description7;false;true;http://main.url.com;http://media.url.com
93112670;Sample description932;813-BEG;2018/June/12;24257884;Sample description553;true;true;http://main.url.com;http://media.url.com
36122761;Sample description200;745-JED;2018/June/12;48735785;Sample description3;false;true;http://main.url.com;http://media.url.com
12335153;Sample description962;500-BBA;2018/June/12;54647548;Sample description178;false;true;http://main.url.com;http://media.url.com
21818651;Sample description653;572-HAF;2018/June/12;92528588;Sample description148;false;true;http://main.url.com;http://media.url.com
242589;Sample description904;460-EHG;2018/June/12;85306835;Sample description342;false;true;http://main.url.com;http://media.url.com
62572070;Sample description757;651-HHA;2018/June/12;17113903;Sample description91;false;true;http://main.url.com;http://media.url.com
45141085;Sample description232;76-HFB;2018/June/12;79132171;Sample description185;true;true;http://main.url.com;http://media.url.com
95926157;Sample description200;382-BAA;2018/June/12;64446874;Sample description723;false;true;http://main.url.com;http://media.url.com
64769361;Sample description767;625-DAA;2018/June/12;22650724;Sample description474;true;true;http://main.url.com;http://media.url.com
9801039;Sample description690;534-FCF;2018/June/12;15696300;Sample description471;false;false;http://main.url.com;http://media.url.com
99201953;Sample description611;98-EGA;2018/June/12;58748732;Sample description788;false;true;http://main.url.com;http://media.url.com
62057654;Sample description326;368-GDD;2018/June/12;48027390;Sample description940;false;true;http://main.url.com;http://media.url.com
27867466;Sample description269;17-GEE;2018/June/12;18117021;Sample description271;true;false;http://main.url.com;http://media.url.com
48757578;Sample description456;936-EBB;2018/June/12;96112705;Sample description460;false;true;http://main.url.com;http://media.url.com
54008025;Sample description170;168-CHB;2018/June/12;46268816;Sample description864;false;false;http://main.url.com;http://media.url.com
81362480;Sample description791;648-IEI;2018/June/12;4839631;Sample description128;false;true;http://main.url.com;http://media.url.com
53225201;Sample description150;871-AFE;2018/June/12;37189531;Sample description214;true;true;http://main.url.com;http://media.url.com
53443088;Sample description495;968-JFF;2018/June/12;64701447;Sample description365;true;true;http://main.url.com;http://media.url.com
68464372;Sample description128;400-HAJ;2018/June/12;75794591;Sample description673;false;true;http://main.url.com;http://media.url.com
28027914;Sample description245;224-BFD;2018/June/12;37174427;Sample description595;false;true;http://main.url.com;http://media.url.com
27116702;Sample description733;337-EJF;2018/June/12;76606996;Sample description414;false;false;http://main.url.com;http://media.url.com
55200725;Sample description370;741-AGA;2018/June/12;94937913;Sample description905;false;false;http://main.url.com;http://media.url.com
38156910;Sample description469;528-HJJ;2018/June/12;70058629;Sample description209;true;true;http://main.url.com;http://media.url.com
38563616;Sample description749;93-IHI;2018/June/12;67214180;Sample description475;false;true;http://main.url.com;http://media.url.com
9694951;Sample description33;894-DGH;2018/June/12;63307651;Sample description187;true;true;http://main.url.com;http://media.url.com
87957044;Sample description843;489-HGJ;2018/June/12;28282189;Sample description272;false;true;http://main.url.com;http://media.url.com
50472788;Sample description300;660-HHI;2018/June/12;7369703;Sample description127;true;true;http://main.url.com;http://media.url.com
30367638;Sample description851;323-JIJ;2018/June/12;93582252;Sample description117;false;false;http://main.url.com;http://media.url.com
59226744;Sample description899;994-BBF;2018/June/12;40146891;Sample description878;false;false;http://main.url.com;http://media.url.com
38471829;Sample description407;989-GJJ;2018/June/12;28824163;Sample description452;false;false;http://main.url.com;http://media.url.com
96937230;Sample description47;674-GIB;2018/June/12;84534393;Sample description105;true;false;http://main.url.com;http://media.url.com
82989229;Sample description813;413-FBA;2018/June/12;59057173;Sample description393;true;true;http://main.url.com;http://media.url.com
3850469;Sample description372;384-FIE;2018/June/12;39524394;Sample description939;true;true;http://main.url.com;http://media.url.com
1512386;Sample description442;369-AHA;2018/June/12;16827855;Sample description742;true;false;http://main.url.com;http://media.url.com
699359;Sample description702;488-BCD;2018/June/12;76894261;Sample description745;true;false;http://main.url.com;http://media.url.com
40386775;Sample description134;750-GJI;2018/June/12;67607574;Sample description918;false;true;http://main.url.com;http://media.url.com
59241926;Sample description245;810-JBF;2018/June/12;18628527;Sample description731;false;false;http://main.url.com;http://media.url.com
40103613;Sample description130;606-AGI;2018/June/12;86762752;Sample description544;true;false;http://main.url.com;http://media.url.com
78290995;Sample description932;563-IHF;2018/June/12;18593598;Sample description793;false;false;http://main.url.com;http://media.url.com
55173929;Sample description773;491-JCI;2018/June/12;55469043;Sample description838;false;true;http://main.url.com;http://media.url.com
1979126;Sample description691;81-JGA;2018/June/12;77703220;Sample description629;true;false;http://main.url.com;http://media.url.com
44164283;Sample description43;128-EHI;2018/June/12;40710434;Sample description888;true;true;http://main.url.com;http://media.url.com
8666323;Sample description684;509-FAI;2018/June/12;76013804;Sample description424;true;false;http://main.url.com;http://media.url.com
3175067;Sample description621;176-CDA;2018/June/12;65238341;Sample description914;false;true;http://main.url.com;http://media.url.com
71078653;Sample description530;579-HGB;2018/June/12;10984234;Sample description963;true;false;http://main.url.com;http://media.url.com
64852188;Sample description730;527-JCC;2018/June/12;12775904;Sample description608;true;false;http://main.url.com;http://media.url.com
68075538;Sample description488;186-AHE;2018/June/12;76291583;Sample description351;true;true;http://main.url.com;http://media.url.com
99552418;Sample description378;516-DBG;2018/June/12;3441113;Sample description976;false;false;http://main.url.com;http://media.url.com
35655977;Sample description500;485-BCC;2018/June/12;51876909;Sample description134;true;false;http://main.url.com;http://media.url.com
4700511;Sample description448;366-CGG;2018/June/12;82212446;Sample description61;false;false;http://main.url.com;http://media.url.com
1248544;Sample description562;113-BIH;2018/June/12;19130207;Sample description415;false;false;http://main.url.com;http://media.url.com
27417875;Sample description652;114-FCD;2018/June/12;35127957;Sample description275;true;false;http://main.url.com;http://media.url.com
23943626;Sample description823;507-IGG;2018/June/12;83853427;Sample description181;true;true;http://main.url.com;http://media.url.com
78507417;Sample description605;306-GHD;2018/June/12;84080587;Sample description354;true;true;http://main.url.com;http://media.url.com
89689618;Sample description923;212-JCG;2018/June/12;73804341;Sample description771;true;false;http://main.url.com;http://media.url.com
93176914;Sample description194;519-EBB;2018/June/12;16640254;Sample description184;true;true;http://main.url.com;http://media.url.com
76713760;Sample description521;535-JIB;2018/June/12;92601089;Sample description923;true;false;http://main.url.com;http://media.url.com
84965354;Sample description60;367-IBB;2018/June/12;97384;Sample description444;true;true;http://main.url.com;http://media.url.com
57276866;Sample description14;12-HAC;2018/June/12;77748475;Sample description299;true;true;http://main.url.com;http://media.url.com
3854280;Sample description474;90-BAF;2018/June/12;93105909;Sample description39;true;true;http://main.url.com;http://media.url.com
41010094;Sample description710;209-CAF;2018/June/12;6685101;Sample description442;false;false;http://main.url.com;http://media.url.com
40210600;Sample description347;964-IDF;2018/June/12;84088035;Sample description559;false;false;http://main.url.com;http://media.url.com
13215082;Sample description374;425-DDA;2018/June/12;75009969;Sample description472;true;true;http://main.url.com;http://media.url.com
99085853;Sample description332;550-AJC;2018/June/12;61371740;Sample description905;false;true;http://main.url.com;http://media.url.com
8795556;Sample description542;956-JJI;2018/June/12;86566053;Sample description660;true;true;http://main.url.com;http://media.url.com
14267689;Sample description341;769-IHD;2018/June/12;23077083;Sample description685;false;false;http://main.url.com;http://media.url.com
32115387;Sample description559;895-CAI;2018/June/12;75442558;Sample description398;false;false;http://main.url.com;http://media.url.com
94246245;Sample description406;387-GGJ;2018/June/12;98731310;Sample description531;true;false;http://main.url.com;http://media.url.com
43349356;Sample description113;733-IAA;2018/June/12;91702129;Sample description552;false;false;http://main.url.com;http://media.url.com
69096374;Sample description167;752-FFA;2018/June/12;26588753;Sample description483;false;false;http://main.url.com;http://media.url.com
4833673;Sample description643;605-FJG;2018/June/12;90356840;Sample description831;true;false;http://main.url.com;http://media.url.com
24756330;Sample description208;738-CIA;2018/June/12;60595565;Sample description878;true;true;http://main.url.com;http://media.url.com
83531267;Sample description613;358-CEG;2018/June/12;78985293;Sample description573;true;false;http://main.url.com;http://media.url.com
77861236;Sample description867;237-EHC;2018/June/12;42577196;Sample description945;true;true;http://main.url.com;http://media.url.com
92148442;Sample description443;689-EBI;2018/June/12;88650040;Sample description674;true;true;http://main.url.com;http://media.url.com
62160901;Sample description847;929-DIF;2018/June/12;95580197;Sample description604;false;false;http://main.url.com;http://media.url.com
5161693;Sample description357;234-DGI;2018/June/12;59289010;Sample description978;true;false;http://main.url.com;http://media.url.com
931320;Sample description661;909-AEE;2018/June/12;88931967;Sample description763;true;true;http://main.url.com;http://media.url.com
76425362;Sample description22;860-DID;2018/June/12;93176564;Sample description46;false;false;http://main.url.com;http://media.url.com
96598780;Sample description793;258-FDB;2018/June/12;3144192;Sample description416;true;true;http://main.url.com;http://media.url.com
85802997;Sample description817;792-JHA;2018/June/12;29710944;Sample description559;false;false;http://main.url.com;http://media.url.com
70524470;Sample description337;623-GDI;2018/June/12;2510240;Sample description347;true;true;http://main.url.com;http://media.url.com
62591956;Sample description300;724-IGI;2018/June/12;63849886;Sample description126;false;true;http://main.url.com;http://media.url.com
99234684;Sample description139;178-JBD;2018/June/12;39985819;Sample description379;true;false;http://main.url.com;http://media.url.com
6036737;Sample description355;692-AGD;2018/June/12;94553939;Sample description440;true;false;http://main.url.com;http://media.url.com
95506288;Sample description209;923-CHG;2018/June/12;70190947;Sample description425;true;false;http://main.url.com;http://media.url.com
40512558;Sample description28;160-AEE;2018/June/12;64161527;Sample description624;false;true;http://main.url.com;http://media.url.com
95661084;Sample description419;295-FAH;2018/June/12;75477008;Sample description96;true;true;http://main.url.com;http://media.url.com
87801049;Sample description818;901-CHG;2018/June/12;25721285;Sample description376;true;false;http://main.url.com;http://media.url.com
81852487;Sample description880;704-GHA;2018/June/12;70132135;Sample description321;true;true;http://main.url.com;http://media.url.com
58848724;Sample description682;627-CAF;2018/June/12;73714707;Sample description703;true;false;http://main.url.com;http://media.url.com
3723258;Sample description203;880-EHF;2018/June/12;4707940;Sample description809;false;true;http://main.url.com;http://media.url.com
99773187;Sample description316;27-DFJ;2018/June/12;29440652;Sample description20;true;false;http://main.url.com;http://media.url.com
74369249;Sample description840;681-BDB;2018/June/12;42666373;Sample description81;true;true;http://main.url.com;http://media.url.com
8218512;Sample description767;92-BGE;2018/June/12;30574207;Sample description415;true;true;http://main.url.com;http://media.url.com
8526074;Sample description717;639-HCF;2018/June/12;85746432;Sample description893;true;false;http://main.url.com;http://media.url.com
23666903;Sample description595;968-IDF;2018/June/12;81645400;Sample description784;false;false;http://main.url.com;http://media.url.com
90105538;Sample description489;368-HED;2018/June/12;80614988;Sample description367;false;false;http://main.url.com;http://media.url.com
44636596;Sample description227;839-JDE;2018/June/12;21280717;Sample description443;true;true;http://main.url.com;http://media.url.com
65786872;Sample description772;37-EJC;2018/June/12;9580995;Sample description470;false;true;http://main.url.com;http://media.url.com
98029385;Sample description271;675-FIG;2018/June/12;36257724;Sample description641;true;false;http://main.url.com;http://media.url.com
28294832;Sample description683;587-JCA;2018/June/12;48423160;Sample description64;false;true;http://main.url.com;http://media.url.com
4978327;Sample description667;801-IIE;2018/June/12;26192817;Sample description771;true;false;http://main.url.com;http://media.url.com
2346407;Sample description287;43-CCD;2018/June/12;35557124;Sample description376;true;false;http://main.url.com;http://media.url.com
81893933;Sample description298;720-GAB;2018/June/12;36298666;Sample description710;false;false;http://main.url.com;http://media.url.com
32932594;Sample description7;31-HBI;2018/June/12;30766192;Sample description764;true;true;http://main.url.com;http://media.url.com
24087602;Sample description286;873-JEI;2018/June/12;17893469;Sample description543;false;false;http://main.url.com;http://media.url.com
50826015;Sample description449;979-JCE;2018/June/12;47734991;Sample description299;true;false;http://main.url.com;http://media.url.com
69971852;Sample description55;573-CBI;2018/June/12;262156;Sample description668;false;false;http://main.url.com;http://media.url.com
66144472;Sample description81;107-GGB;2018/June/12;24500310;Sample description249;false;false;http://main.url.com;http://media.url.com
26050932;Sample description822;509-AGE;2018/June/12;62822642;Sample description258;false;true;http://main.url.com;http://media.url.com
3066094;Sample description751;456-CEG;2018/June/12;41151958;Sample description437;true;true;http://main.url.com;http://media.url.com
13405601;Sample description701;358-HCC;2018/June/12;72150670;Sample description123;true;true;http://main.url.com;http://media.url.com
84514001;Sample description882;349-JFF;2018/June/12;94484660;Sample description468;false;true;http://main.url.com;http://media.url.com
4553555;Sample description728;878-EDC;2018/June/12;48126430;Sample description382;false;false;http://main.url.com;http://media.url.com
9155754;Sample description517;910-BIC;2018/June/12;35824297;Sample description910;true;true;http://main.url.com;http://media.url.com
41187388;Sample description127;370-DHE;2018/June/12;35219220;Sample description983;false;true;http://main.url.com;http://media.url.com
62145790;Sample description184;961-AEA;2018/June/12;48052682;Sample description391;true;true;http://main.url.com;http://media.url.com
36758452;Sample description507;42-DIF;2018/June/12;74528094;Sample description690;true;true;http://main.url.com;http://media.url.com
33283500;Sample description112;957-IDF;2018/June/12;44034268;Sample description158;false;true;http://main.url.com;http://media.url.com
97749944;Sample description453;906-DAB;2018/June/12;76353687;Sample description642;true;false;http://main.url.com;http://media.url.com
60648807;Sample description682;207-CFG;2018/June/12;58164932;Sample description983;true;false;http://main.url.com;http://media.url.com
77863909;Sample description732;641-AHD;2018/June/12;82638675;Sample description399;true;true;http://main.url.com;http://media.url.com
75881391;Sample description895;216-ECF;2018/June/12;75059922;Sample description231;true;false;http://main.url.com;http://media.url.com
43826070;Sample description400;482-GBA;2018/June/12;32688731;Sample description421;true;false;http://main.url.com;http://media.url.com
90317122;Sample description803;184-GCC;2018/June/12;50702222;Sample description275;false;false;http://main.url.com;http://media.url.com
99188188;Sample description750;518-ECC;2018/June/12;1354568;Sample description40;false;false;http://main.url.com;http://media.url.com
52443231;Sample description154;179-HCB;2018/June/12;74851202;Sample description558;true;false;http://main.url.com;http://media.url.com
75000023;Sample description538;34-GJG;2018/June/12;39689438;Sample description934;false;true;http://main.url.com;http://media.url.com
63690631;Sample description759;857-EBI;2018/June/12;6111489;Sample description929;true;false;http://main.url.com;http://media.url.com
54991198;Sample description806;501-EIH;2018/June/12;36872239;Sample description801;true;false;http://main.url.com;http://media.url.com
88062891;Sample description204;110-FDE;2018/June/12;56912056;Sample description254;false;true;http://main.url.com;http://media.url.com
19352704;Sample description387;699-IBA;2018/June/12;39313635;Sample description836;false;false;http://main.url.com;http://media.url.com
47385166;Sample description612;144-ABF;2018/June/12;51816061;Sample description764;true;true;http://main.url.com;http://media.url.com
86002433;Sample description642;141-GEC;2018/June/12;88252435;Sample description108;false;true;http://main.url.com;http://media.url.com
12028895;Sample description392;658-BAA;2018/June/12;19279007;Sample description214;true;false;http://main.url.com;http://media.url.com
27149592;Sample description133;474-IJI;2018/June/12;63154853;Sample description359;false;false;http://main.url.com;http://media.url.com
52433738;Sample description308;168-AIC;2018/June/12;32193549;Sample description309;false;false;http://main.url.com;http://media.url.com
86582332;Sample description61;619-FIH;2018/June/12;20170130;Sample description147;false;true;http://main.url.com;http://media.url.com
10218435;Sample description750;916-DEF;2018/June/12;33061785;Sample description963;false;false;http://main.url.com;http://media.url.com
31968161;Sample description175;739-CGA;2018/June/12;98230966;Sample description335;true;false;http://main.url.com;http://media.url.com
92509837;Sample description811;108-EAF;2018/June/12;64885168;Sample description909;true;true;http://main.url.com;http://media.url.com
72793624;Sample description448;363-EEC;2018/June/12;89947617;Sample description899;true;false;http://main.url.com;http://media.url.com
20488236;Sample description618;432-IDD;2018/June/12;97402586;Sample description518;true;true;http://main.url.com;http://media.url.com
60447031;Sample description495;303-GHD;2018/June/12;34566915;Sample description559;true;true;http://main.url.com;http://media.url.com
42417547;Sample description8;816-HIH;2018/June/12;38764283;Sample description581;true;false;http://main.url.com;http://media.url.com
61916115;Sample description249;786-IAC;2018/June/12;77034178;Sample description979;false;false;http://main.url.com;http://media.url.com
78885189;Sample description380;216-FAF;2018/June/12;77056919;Sample description428;true;false;http://main.url.com;http://media.url.com
49395872;Sample description558;97-CJB;2018/June/12;5160343;Sample description95;true;false;http://main.url.com;http://media.url.com
52434153;Sample description825;907-ECH;2018/June/12;36698014;Sample description3;true;false;http://main.url.com;http://media.url.com
26410460;Sample description663;368-CJH;2018/June/12;80603816;Sample description858;true;true;http://main.url.com;http://media.url.com
85319572;Sample description3;118-IBI;2018/June/12;69327008;Sample description299;true;true;http://main.url.com;http://media.url.com
21735197;Sample description525;75-CCB;2018/June/12;83294619;Sample description268;true;true;http://main.url.com;http://media.url.com
46864206;Sample description620;164-IAJ;2018/June/12;24346638;Sample description5;false;false;http://main.url.com;http://media.url.com
69415988;Sample description437;603-JJC;2018/June/12;35764542;Sample description382;false;true;http://main.url.com;http://media.url.com
15445477;Sample description699;238-ECD;2018/June/12;45630082;Sample description815;false;true;http://main.url.com;http://media.url.com
89769460;Sample description202;647-AAH;2018/June/12;647722;Sample description928;false;true;http://main.url.com;http://media.url.com
40712176;Sample description747;264-BJC;2018/June/12;18749729;Sample description700;true;false;http://main.url.com;http://media.url.com
93015210;Sample description800;862-GAJ;2018/June/12;43015073;Sample description237;true;true;http://main.url.com;http://media.url.com
6420228;Sample description154;82-FEJ;2018/June/12;71527678;Sample description199;false;false;http://main.url.com;http://media.url.com
7184665;Sample description971;6-HDB;2018/June/12;31551742;Sample description671;true;true;http://main.url.com;http://media.url.com
40704532;Sample description449;909-FIH;2018/June/12;32056547;Sample description629;false;true;http://main.url.com;http://media.url.com
7440997;Sample description84;356-GIE;2018/June/12;95857113;Sample description624;false;true;http://main.url.com;http://media.url.com
29699065;Sample description398;446-JGE;2018/June/12;49683088;Sample description575;false;true;http://main.url.com;http://media.url.com
15701532;Sample description166;709-DCD;2018/June/12;75414279;Sample description487;true;false;http://main.url.com;http://media.url.com
25105812;Sample description925;408-JJE;2018/June/12;99713341;Sample description23;false;true;http://main.url.com;http://media.url.com
52891145;Sample description422;660-IDF;2018/June/12;78316561;Sample description939;true;false;http://main.url.com;http://media.url.com
73410661;Sample description497;559-CAD;2018/June/12;37262122;Sample description229;true;true;http://main.url.com;http://media.url.com
8983930;Sample description507;710-GBD;2018/June/12;3479208;Sample description840;true;true;http://main.url.com;http://media.url.com
86169921;Sample description387;920-GHB;2018/June/12;40724400;Sample description413;true;true;http://main.url.com;http://media.url.com
51510810;Sample description216;689-DGF;2018/June/12;49226782;Sample description153;false;true;http://main.url.com;http://media.url.com
15915915;Sample description175;859-GGF;2018/June/12;3219777;Sample description94;true;true;http://main.url.com;http://media.url.com
69885602;Sample description727;32-CDH;2018/June/12;20214350;Sample description93;false;true;http://main.url.com;http://media.url.com
50190973;Sample description100;815-EED;2018/June/12;54233869;Sample description613;true;true;http://main.url.com;http://media.url.com
1010813;Sample description280;34-CEH;2018/June/12;89963140;Sample description92;true;true;http://main.url.com;http://media.url.com
1365984;Sample description118;854-IFJ;2018/June/12;43776604;Sample description474;true;false;http://main.url.com;http://media.url.com
56238161;Sample description743;91-FDD;2018/June/12;26066482;Sample description667;true;true;http://main.url.com;http://media.url.com
26887711;Sample description402;246-DEC;2018/June/12;14605028;Sample description749;true;false;http://main.url.com;http://media.url.com
14678369;Sample description412;459-HIF;2018/June/12;57794036;Sample description449;false;false;http://main.url.com;http://media.url.com
25198046;Sample description958;398-DBD;2018/June/12;3532632;Sample description403;true;false;http://main.url.com;http://media.url.com
44089676;Sample description235;511-AJA;2018/June/12;26097813;Sample description143;false;true;http://main.url.com;http://media.url.com
40093984;Sample description162;66-DCJ;2018/June/12;52488199;Sample description458;false;false;http://main.url.com;http://media.url.com
22701037;Sample description832;966-BDA;2018/June/12;75324507;Sample description590;true;false;http://main.url.com;http://media.url.com
83258540;Sample description657;937-JFF;2018/June/12;9131488;Sample description691;false;true;http://main.url.com;http://media.url.com
40191542;Sample description928;807-DHJ;2018/June/12;18502607;Sample description923;true;false;http://main.url.com;http://media.url.com
10502926;Sample description63;807-GAH;2018/June/12;51876947;Sample description536;true;true;http://main.url.com;http://media.url.com
57625591;Sample description682;696-ICD;2018/June/12;64457840;Sample description515;true;true;http://main.url.com;http://media.url.com
9036793;Sample description155;735-EFE;2018/June/12;67824057;Sample description705;false;true;http://main.url.com;http://media.url.com
96901026;Sample description258;642-ACB;2018/June/12;70348208;Sample description665;false;false;http://main.url.com;http://media.url.com
91800669;Sample description390;644-DAI;2018/June/12;19856416;Sample description693;false;true;http://main.url.com;http://media.url.com
22393566;Sample description827;364-HCE;2018/June/12;40328423;Sample description545;false;true;http://main.url.com;http://media.url.com
86270336;Sample description85;887-DJG;2018/June/12;48654805;Sample description425;true;false;http://main.url.com;http://media.url.com
67593549;Sample description724;155-EIF;2018/June/12;5832937;Sample description456;true;false;http://main.url.com;http://media.url.com
77868548;Sample description516;557-BIG;2018/June/12;94875928;Sample description142;false;true;http://main.url.com;http://media.url.com
10221650;Sample description763;958-HGC;2018/June/12;64250740;Sample description881;false;true;http://main.url.com;http://media.url.com
54879198;Sample description527;749-EDA;2018/June/12;89766140;Sample description477;false;true;http://main.url.com;http://media.url.com
92267607;Sample description92;561-GJH;2018/June/12;13636178;Sample description718;true;true;http://main.url.com;http://media.url.com
71409138;Sample description857;413-AAA;2018/June/12;78377031;Sample description926;true;true;http://main.url.com;http://media.url.com
2045371;Sample description369;202-AFE;2018/June/12;66754963;Sample description929;false;false;http://main.url.com;http://media.url.com
95685712;Sample description70;419-EBG;2018/June/12;95655968;Sample description90;false;false;http://main.url.com;http://media.url.com
83219190;Sample description511;97-EAI;2018/June/12;83340459;Sample description180;true;true;http://main.url.com;http://media.url.com
35448125;Sample description66;887-FGC;2018/June/12;62170613;Sample description504;false;true;http://main.url.com;http://media.url.com
578531;Sample description450;701-FAE;2018/June/12;875460;Sample description857;false;true;http://main.url.com;http://media.url.com
99473259;Sample description138;76-HDJ;2018/June/12;85467910;Sample description257;true;true;http://main.url.com;http://media.url.com
7478900;Sample description437;767-IIH;2018/June/12;45589385;Sample description559;true;true;http://main.url.com;http://media.url.com
24040270;Sample description928;457-IGJ;2018/June/12;50615818;Sample description169;true;true;http://main.url.com;http://media.url.com
91748630;Sample description143;327-EFG;2018/June/12;15781235;Sample description878;true;false;http://main.url.com;http://media.url.com
88339667;Sample description169;593-CEA;2018/June/12;69530047;Sample description431;false;false;http://main.url.com;http://media.url.com
70470706;Sample description410;12-JED;2018/June/12;24144477;Sample description582;false;true;http://main.url.com;http://media.url.com
64112475;Sample description935;885-EFI;2018/June/12;72646296;Sample description287;true;true;http://main.url.com;http://media.url.com
20273028;Sample description496;260-DID;2018/June/12;11611664;Sample description972;true;false;http://main.url.com;http://media.url.com
81444576;Sample description202;26-ADC;2018/June/12;47604656;Sample description753;false;true;http://main.url.com;http://media.url.com
50172916;Sample description295;651-GIH;2018/June/12;40688233;Sample description48;true;true;http://main.url.com;http://media.url.com
15414443;Sample description360;292-JBC;2018/June/12;64471284;Sample description822;true;true;http://main.url.com;http://media.url.com
80579356;Sample description208;716-ACI;2018/June/12;75362133;Sample description516;false;false;http://main.url.com;http://media.url.com
97704414;Sample description54;344-AAF;2018/June/12;35622353;Sample description216;true;false;http://main.url.com;http://media.url.com
5532060;Sample description379;219-FDJ;2018/June/12;19978721;Sample description243;false;true;http://main.url.com;http://media.url.com
56687157;Sample description906;627-BBJ;2018/June/12;78216827;Sample description320;true;false;http://main.url.com;http://media.url.com
15134576;Sample description260;987-DCB;2018/June/12;73388654;Sample description411;true;false;http://main.url.com;http://media.url.com
87494486;Sample description119;108-FBJ;2018/June/12;87907925;Sample description99;true;true;http://main.url.com;http://media.url.com
89144891;Sample description671;135-CHG;2018/June/12;65919225;Sample description27;false;true;http://main.url.com;http://media.url.com
75228726;Sample description183;665-GAD;2018/June/12;64733550;Sample description360;true;true;http://main.url.com;http://media.url.com
36471308;Sample description600;614-IAF;2018/June/12;5041960;Sample description425;true;true;http://main.url.com;http://media.url.com
70891655;Sample description494;932-EHA;2018/June/12;29983542;Sample description710;true;true;http://main.url.com;http://media.url.com
41213226;Sample description513;472-AFB;2018/June/12;44580530;Sample description82;true;true;http://main.url.com;http://media.url.com
66871666;Sample description848;223-JAH;2018/June/12;2963660;Sample description881;true;true;http://main.url.com;http://media.url.com
28107812;Sample description135;105-BJI;2018/June/12;48159629;Sample description834;true;true;http://main.url.com;http://media.url.com
49461419;Sample description216;938-EEH;2018/June/12;28172858;Sample description952;true;false;http://main.url.com;http://media.url.com
29238581;Sample description816;320-GJJ;2018/June/12;60389999;Sample description214;false;true;http://main.url.com;http://media.url.com
42053395;Sample description582;41-HDH;2018/June/12;70055331;Sample description680;false;true;http://main.url.com;http://media.url.com
42557484;Sample description286;277-FGD;2018/June/12;37596315;Sample description658;true;true;http://main.url.com;http://media.url.com
69386724;Sample description259;134-ECE;2018/June/12;29975411;Sample description299;true;true;http://main.url.com;http://media.url.com
22791652;Sample description598;412-IHF;2018/June/12;14676316;Sample description687;false;true;http://main.url.com;http://media.url.com
14496984;Sample description963;801-DCF;2018/June/12;36268047;Sample description71;true;false;http://main.url.com;http://media.url.com
2917291;Sample description260;70-CIB;2018/June/12;45223822;Sample description19;false;true;http://main.url.com;http://media.url.com
